time,sent,received,pdr,throughput,packet_rate,connected
15.461869239807129,86,86,1.0,1112.4140123833147,5.5620700619165735,13
15.498327016830444,88,88,1.0,1135.606441965461,5.678032209827306,13
15.513593196868896,88,88,1.0,1134.488946348819,5.672444731744095,13
15.538304090499878,88,88,1.0,1132.684744582946,5.663423722914731,13
15.587857246398926,92,92,1.0,1180.405985835592,5.90202992917796,13
15.603543043136597,92,92,1.0,1179.219357368547,5.896096786842735,13
15.62338662147522,93,93,1.0,1190.5229289041122,5.952614644520561,14
15.650920629501343,93,93,1.0,1188.4284918639075,5.9421424593195376,14
15.69051742553711,96,96,1.0,1223.6690148121586,6.118345074060793,14
15.703878402709961,96,96,1.0,1222.6279080642096,6.113139540321048,14
15.733895778656006,97,97,1.0,1233.0067691383395,6.165033845691697,14
15.76298189163208,98,98,1.0,1243.4195594936791,6.217097797468395,14
15.787899494171143,98,98,1.0,1241.4571049959038,6.207285524979519,14
15.815293550491333,98,98,1.0,1239.306746816033,6.196533734080164,14
15.841729402542114,99,99,1.0,1249.8635405817943,6.2493177029089715,14
15.878445148468018,102,102,1.0,1284.7605549066138,6.423802774533069,14
15.894776105880737,102,102,1.0,1283.4405382062866,6.4172026910314335,14
15.922297716140747,102,102,1.0,1281.2221177927177,6.406110588963588,14
15.94929313659668,103,103,1.0,1291.593290283942,6.45796645141971,14
15.973482131958008,104,104,1.0,1302.1581536304861,6.510790768152431,14
16.01273465156555,107,107,1.0,1336.4363093288216,6.682181546644108,15
16.03348207473755,107,107,1.0,1334.70695262871,6.67353476314355,15
16.06397771835327,109,109,1.0,1357.0735954827217,6.785367977413608,15
16.08379077911377,109,109,1.0,1355.4018638634143,6.777009319317072,15
16.10812211036682,109,109,1.0,1353.3545282705559,6.766772641352779,15
16.139972686767578,110,110,1.0,1363.0754169761879,6.815377084880939,15
16.162822008132935,110,110,1.0,1361.148442328318,6.80574221164159,15
16.190752267837524,110,110,1.0,1358.8003593694891,6.7940017968474455,15
16.216376781463623,111,111,1.0,1368.9864449484207,6.844932224742104,15
16.23928475379944,112,112,1.0,1379.3710954393582,6.896855477196791,15
